domainId,categoryId,categoryTitle,breadcrumb,mediaGroup,name,subName,pen,sel,reach,benchmarkPen
brands-relationship,brands-relationship-investment-real-estate,Investment & Real estate,Brands relationship > Investment & Real estate,"Finance, insurance & property",Trading plateform,MetaTrader 4,4.8,0.75,15385,6.3999999999999995
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Seiko,,8.1,1.18,25962,6.864406779661017
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Bell & Ross,,1.6,1.16,5104,1.3793103448275863
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Hamilton Watch Company,,3.4,1.15,10774,2.956521739130435
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Richard Mille,,6.7,1.14,21346,5.877192982456141
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Blancpain,,4.1,1.13,13166,3.6283185840707963
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Patek Philippe & Co.,,18.7,1.12,60118,16.69642857142857
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,TAG Heuer,,17.3,1.12,55497,15.446428571428571
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Rolex,,26.7,1.11,85742,24.054054054054053
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Audemars Piguet,,14.2,1.11,45544,12.792792792792792
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Hublot,,13.6,1.1,43545,12.363636363636362
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Tissot,,10.7,1.09,34390,9.816513761467888
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Rado (watch),,6.9,1.09,22024,6.330275229357798
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Baume et Mercier,,5.9,1.09,18940,5.412844036697248
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Swatch,,5.2,1.09,16591,4.770642201834862
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Omega SA,,11.2,1.08,36016,10.370370370370368
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Breitling SA,,10.2,1.08,32828,9.444444444444443
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Jaeger-LeCoultre,,11.3,1.07,36391,10.560747663551401
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Vacheron Constantin,,9.8,1.07,31412,9.158878504672897
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Longines,,9.7,1.06,30983,9.150943396226413
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Panerai,,7.2,1.06,23089,6.7924528301886795
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Breguet (watch),,6.5,1.06,20856,6.132075471698113
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,International Watch Company,,6,1.06,19394,5.660377358490566
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Van Cleef & Arpels,,8,1.02,25712,7.8431372549019605
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Harry Winston,,4.6,1.02,14874,4.509803921568627
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,G-Shock,,3.6,1.02,11471,3.5294117647058822
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Frédérique Constant,,2.8,1.02,9092,2.745098039215686
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Girard-Perregaux,,3.9,1.01,12363,3.8613861386138613
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Chopard,,11.6,1,37154,11.6
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,A. Lange & Söhne,,3.1,1,9919,3.1
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Roger Dubuis,,1.9,1,6086,1.9
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Bulgari,,14.1,0.99,45317,14.242424242424242
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Piaget SA,,8.2,0.99,26372,8.282828282828282
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Zenith (watchmaker),,3.4,0.99,10880,3.4343434343434343
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Chaumet,,2.2,0.98,7009,2.2448979591836737
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Cartier (jeweler),,22.5,0.97,72324,23.195876288659793
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Buccellati,,1.6,0.95,5252,1.6842105263157896
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Tiffany & Co.,,16.8,0.93,53781,18.064516129032256
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Swarovski,,10.3,0.84,33136,12.261904761904763
brands-relationship,brands-relationship-jewelry-watches,Jewelry & Watches,Brands relationship > Jewelry & Watches,Fashion & collectibles,Pandora (jewelry),,8.2,0.75,26333,10.933333333333332
brands-relationship,brands-relationship-kitchen-guard,Kitchen Guard,Brands relationship > Kitchen Guard,"Home, services & family",Kitchen Guard,,2.1,1.4,6706,1.5000000000000002
brands-relationship,brands-relationship-lagran-plaza-mall,Lagran Plaza Mall,Brands relationship > Lagran Plaza Mall,Retail & commerce,Lagran Plaza Mall,,1.2,1.31,3773,0.916030534351145
brands-relationship,brands-relationship-lidl,Lidl,Brands relationship > Lidl,Retail & commerce,Lidl,,30.4,1.02,97613,29.803921568627448
brands-relationship,brands-relationship-makro,Makro,Brands relationship > Makro,Retail & commerce,Makro,,2,1,6394,2
brands-relationship,brands-relationship-manufacturer,Manufacturer,Brands relationship > Manufacturer,Energy & industrial,Van Dam Boats,,0.6,1.52,1844,0.39473684210526316
brands-relationship,brands-relationship-manufacturer,Manufacturer,Brands relationship > Manufacturer,Energy & industrial,Orafol,,3.2,1.48,10219,2.1621621621621623
brands-relationship,brands-relationship-manufacturer,Manufacturer,Brands relationship > Manufacturer,Energy & industrial,Brewery (manufacturer),,15.5,1.01,49782,15.346534653465346
brands-relationship,brands-relationship-miami-heat,Miami Heat,Brands relationship > Miami Heat,Sports industry & events,Miami Heat,,0.9,1.03,2748,0.8737864077669902
brands-relationship,brands-relationship-mobile-tv-operators,Mobile & TV Operators,Brands relationship > Mobile & TV Operators,Automotive & mobility,Virgin Mobile,,2.7,1.22,8632,2.2131147540983607
brands-relationship,brands-relationship-mobile-tv-operators,Mobile & TV Operators,Brands relationship > Mobile & TV Operators,Automotive & mobility,Vodafone,,0.6,1.15,2079,0.5217391304347826
brands-relationship,brands-relationship-mobile-tv-operators,Mobile & TV Operators,Brands relationship > Mobile & TV Operators,Automotive & mobility,Orange S.A.,,13,1.14,41649,11.403508771929825
brands-relationship,brands-relationship-mobile-tv-operators,Mobile & TV Operators,Brands relationship > Mobile & TV Operators,Automotive & mobility,T-Mobile,,1.9,1.14,6215,1.6666666666666667
brands-relationship,brands-relationship-mobile-tv-operators,Mobile & TV Operators,Brands relationship > Mobile & TV Operators,Automotive & mobility,AT&T,,1.8,1.14,5690,1.5789473684210529
brands-relationship,brands-relationship-mobile-tv-operators,Mobile & TV Operators,Brands relationship > Mobile & TV Operators,Automotive & mobility,Vivo (telecommunications),,0.4,0.98,1313,0.40816326530612246
brands-relationship,brands-relationship-mobility,Mobility,Brands relationship > Mobility,Automotive & mobility,Off the Hook Yachts,,2,1.53,6538,1.3071895424836601
brands-relationship,brands-relationship-mobility,Mobility,Brands relationship > Mobility,Automotive & mobility,Propark Mobility,,22,1.52,70465,14.473684210526315
brands-relationship,brands-relationship-mobility,Mobility,Brands relationship > Mobility,Automotive & mobility,Southern Bus and Mobility,,0.6,1.47,2073,0.40816326530612246
brands-relationship,brands-relationship-mobility,Mobility,Brands relationship > Mobility,Automotive & mobility,Car sharing players,Peer-to-peer carsharing,1.9,1.39,6044,1.3669064748201438
brands-relationship,brands-relationship-mobility,Mobility,Brands relationship > Mobility,Automotive & mobility,Car sharing players,Carsharing,4.5,1.18,14284,3.8135593220338984
brands-relationship,brands-relationship-mobility,Mobility,Brands relationship > Mobility,Automotive & mobility,Uber (company),,1.7,1.18,5508,1.4406779661016949
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Apple Store,,3.1,1.13,10029,2.7433628318584073
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Mr. Porter,0.6,1.07,1881,0.5607476635514018
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,John Lewis,1.1,1.04,3569,1.0576923076923077
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,El Corte Inglés,1.4,0.92,4405,1.5217391304347825
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Isetan (retailer),0.3,0.92,924,0.3260869565217391
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Le Bon Marché,2.8,0.89,9004,3.1460674157303368
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Galeries Lafayette,3.5,0.88,11351,3.977272727272727
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,House of Fraser,1.5,0.87,4727,1.7241379310344829
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Printemps,4.2,0.86,13409,4.883720930232559
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Zozotown (retailer),3,0.86,9686,3.488372093023256
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Debenhams,1.2,0.86,3945,1.3953488372093024
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Breuninger (retailer),0.8,0.86,2704,0.930232558139535
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Harrods,2.5,0.84,7900,2.9761904761904763
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,JD Sports (retailer),1.8,0.84,5844,2.142857142857143
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Marks & Spencer,2.1,0.83,6767,2.530120481927711
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Boots (retailer),0.6,0.82,1770,0.7317073170731707
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,De Bijenkorf,7.9,0.81,25213,9.753086419753087
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Harvey Nichols,1,0.8,3161,1.25
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,La Rinascente,0.3,0.8,1008,0.37499999999999994
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Liberty (department store),0.5,0.74,1691,0.6756756756756757
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Department store,Selfridges,1.6,0.68,5163,2.3529411764705883
brands-relationship,brands-relationship-non-food-retailers,Non Food Retailers,Brands relationship > Non Food Retailers,Retail & commerce,Taobao,,0.6,0.65,1908,0.923076923076923
brands-relationship,brands-relationship-nutrisystem,NutriSystem,Brands relationship > NutriSystem,"Health, wellness & beauty",NutriSystem,,1.5,1.29,4952,1.1627906976744187
brands-relationship,brands-relationship-odoo,Odoo,Brands relationship > Odoo,Technology & business software,Odoo,,8.1,1.3,25923,6.23076923076923
brands-relationship,brands-relationship-ottawa-valley-stair-lift,Ottawa Valley Stair Lift,Brands relationship > Ottawa Valley Stair Lift,"Home, services & family",Ottawa Valley Stair Lift,,3.4,1.37,10985,2.481751824817518
brands-relationship,brands-relationship-overtime,Overtime,Brands relationship > Overtime,"Music, media & personalities",Overtime,,0.8,1.23,2679,0.6504065040650407
brands-relationship,brands-relationship-pens-com,Pens.com,Brands relationship > Pens.com,Retail & commerce,Pens.com,,2,1.33,6287,1.5037593984962405
brands-relationship,brands-relationship-pets-supply-industry,Pets supply (Industry),Brands relationship > Pets supply (Industry),"Home, services & family",Pets supply (Industry),,29.4,0.84,94409,35
brands-relationship,brands-relationship-relay-human-cloud,Relay Human Cloud,Brands relationship > Relay Human Cloud,Agencies & niche brands,Relay Human Cloud,,10.7,1.28,34166,8.359375
brands-relationship,brands-relationship-rick-s-cleaners,Rick's Cleaners,Brands relationship > Rick's Cleaners,"Home, services & family",Rick's Cleaners,,1,1.35,3159,0.7407407407407407
brands-relationship,brands-relationship-safari-kid,Safari Kid,Brands relationship > Safari Kid,Agencies & niche brands,Safari Kid,,0.5,1.21,1566,0.4132231404958678
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Sport equipment,Diadem,2.3,1.38,7501,1.6666666666666667
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Pure Barre,,2.3,1.28,7337,1.7968749999999998
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,RTR Pilates,,0.4,1.25,1187,0.32
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Men in Blazers,,4.2,1.22,13349,3.4426229508196724
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Sport equipment,Giant Bicycles,8.7,1.2,27957,7.25
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Sport equipment,Skateboarding companies,3,1.19,9495,2.5210084033613445
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Club Pilates,,2,1.16,6407,1.7241379310344829
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Elevate Fitness,,2,1.13,6440,1.7699115044247788
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Strong Pilates,,1.8,1.12,5723,1.607142857142857
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Sport equipment,Peloton,2,1.11,6317,1.8018018018018016
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Running Apps,Nike+,0.9,1.08,2795,0.8333333333333333
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,New York Mets,,0.6,1.08,1810,0.5555555555555555
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Gold's Gym (fitness),,0.5,1.07,1502,0.4672897196261682
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,IFlex,,1.1,1,3603,1.1
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Sport equipment,Cybex International,3.4,0.99,10843,3.4343434343434343
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Sport equipment,Fitness First (fitness),3,0.95,9660,3.1578947368421053
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Crunch Fitness,,0.7,0.93,2142,0.7526881720430106
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,FEI World Cup,,3.6,0.91,11479,3.956043956043956
brands-relationship,brands-relationship-sport,Sport,Brands relationship > Sport,Sports industry & events,Dick's Sporting Goods (sporting goods),,0.8,0.87,2576,0.9195402298850576
brands-relationship,brands-relationship-spray-nine,Spray Nine,Brands relationship > Spray Nine,"Health, wellness & beauty",Spray Nine,,4,1.33,12827,3.007518796992481
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,CordBrick,,2.7,1.5,8756,1.8
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,RS Industries,,3,1.42,9530,2.1126760563380285
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Photography,Picture Pawn LLC,2.2,1.42,7150,1.5492957746478875
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,YourPath.ai,2.6,1.4,8258,1.8571428571428574
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Telefonica,,7.3,1.39,23261,5.251798561151079
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,Bang & Olufsen,3.2,1.33,10396,2.406015037593985
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Fujitsu,,0.5,1.33,1694,0.37593984962406013
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Advanced Micro Devices,,1,1.32,3053,0.7575757575757576
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Photography,GoPro,3.9,1.29,12451,3.0232558139534884
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Realme,,7.8,1.28,25028,6.09375
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Zoominfo,,1.8,1.28,5661,1.40625
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,HTC,,0.7,1.28,2150,0.546875
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Toshiba,,1.6,1.25,5068,1.28
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Microsoft Surface,0.8,1.25,2693,0.64
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Hewlett-Packard,2,1.23,6300,1.6260162601626016
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Siemens,,6.6,1.22,21019,5.409836065573771
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,Dolby Atmos,0.3,1.22,1021,0.2459016393442623
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Console gaming,Nvidia,3,1.21,9716,2.479338842975207
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Intel,,2.8,1.21,9072,2.3140495867768593
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Micro-Star International,1.1,1.21,3680,0.9090909090909092
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,Bowers & Wilkins,0.8,1.21,2582,0.6611570247933884
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,SteelSeries,0.6,1.21,2036,0.49586776859504134
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Seiko Epson,,1.7,1.2,5471,1.4166666666666667
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,Sonos,1.6,1.2,5226,1.3333333333333335
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,IBM,,1.4,1.2,4529,1.1666666666666667
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Sharp Corporation,,1,1.2,3048,0.8333333333333334
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,empressa ai,,0.8,1.2,2577,0.6666666666666667
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Hp Pavillon,0.5,1.19,1556,0.42016806722689076
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Lenovo,5.4,1.18,17380,4.576271186440678
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Gaming,Capcom,1.5,1.18,4734,1.2711864406779663
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Philips,,20.5,1.17,65760,17.521367521367523
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Samsung Electronics,,10.7,1.17,34260,9.145299145299145
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Asus,4,1.17,12766,3.418803418803419
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Dell,3.3,1.17,10626,2.8205128205128207
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Acer Inc.,2.7,1.17,8596,2.307692307692308
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,SAP SE,,1,1.17,3175,0.8547008547008548
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Streaming,Sling TV,0.3,1.17,930,0.25641025641025644
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,MacBook,5,1.16,16057,4.310344827586207
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,MacBook Pro,3.5,1.16,11125,3.017241379310345
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Console gaming,PlayStation Vita (game console),1.5,1.16,4865,1.293103448275862
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Motorola,,1.1,1.16,3556,0.9482758620689656
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Kingston Technology,0.6,1.16,2008,0.5172413793103449
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,Harman Kardon,0.9,1.15,2776,0.782608695652174
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Sony,,7.4,1.14,23855,6.491228070175439
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,LG Electronics,,5.6,1.14,17987,4.912280701754386
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Microsoft,,10.3,1.13,33132,9.115044247787612
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Logitech,,3.1,1.13,9875,2.7433628318584073
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Computer,Macintosh,1.4,1.13,4525,1.238938053097345
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Streaming,Netflix,18.8,1.12,60205,16.785714285714285
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Streaming,Apple TV,6.3,1.12,20283,5.624999999999999
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Nokia,,2,1.12,6406,1.7857142857142856
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,Bose Corporation,1.3,1.12,4051,1.1607142857142856
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Oracle Corporation,,0.8,1.12,2523,0.7142857142857143
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Dish Network,,0.4,1.12,1299,0.35714285714285715
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Optical fiber,,8.1,1.11,25905,7.2972972972972965
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Gaming,Razer Inc.,2.1,1.11,6698,1.8918918918918919
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Headphones & Speakers,Beats Electronics,1.7,1.11,5482,1.5315315315315314
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Amazon Web Services,,1.3,1.11,4116,1.1711711711711712
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Streaming,Beats Music,0.7,1.11,2134,0.6306306306306305
brands-relationship,brands-relationship-technology-electronics,Technology /electronics,Brands relationship > Technology /electronics,Technology & business software,Streaming,Amazon instant video,7.2,1.1,23080,6.545454545454545
