Criteria Name;Target Size;Benchmark Size;Target Penetration;Benchmark Penetration;Score
BP;883;16360;0.002752493765586035;0.0020974358974358972;0
BTS;11018;361501;0.03434538653366583;0.04634628205128205;6
BYD (Proxy);37116;661823;0.11569825436408977;0.08484910256410257;92
Baby Clothes;13089;490006;0.04080112219451371;0.06282128205128205;2
Baby food;35635;1086296;0.11108167082294264;0.13926871794871795;14
Baby powder;9354;289673;0.029158354114713216;0.0371375641025641;10
Baby shower (children & parenting);58018;1916203;0.18085411471321697;0.24566705128205127;8
Baby transport1;34808;1211995;0.10850374064837905;0.15538397435897436;4
Bacardi;6013;141685;0.018743765586034914;0.01816474358974359;48
Backpack;27998;782714;0.08727556109725686;0.10034794871794872;25
Backpacking;41367;1057405;0.1289495012468828;0.1355647435897436;46
Bacon;11884;274648;0.03704488778054863;0.03521128205128205;54
Bad Boys (1995 film);2513;55004;0.007833541147132169;0.007051794871794872;59
Bad Boys II (movie);2430;53635;0.007574812967581048;0.006876282051282052;58
Badminton;12498;332319;0.03895885286783042;0.042605;29
Bagel (baked goods);2552;78048;0.007955112219451372;0.010006153846153847;11
Baileys Irish Cream;1463;35907;0.004560473815461347;0.004603461538461538;39
Bakery;100605;3034109;0.313606608478803;0.3889883333333333;26
Baking;92270;2349058;0.28762468827930177;0.30116128205128206;64
Baking (Product);73384;2114711;0.22875311720698255;0.27111679487179485;30
Baking (Topic);155659;4422698;0.4852213216957606;0.5670125641025641;53
Balenciaga;45352;1211660;0.1413715710723192;0.15534102564102564;39
Ballantine's;3559;79215;0.011094139650872819;0.01015576923076923;57
Ballet;58905;1596403;0.18361907730673316;0.2046670512820513;40
Balmain (fashion house);7840;206458;0.024438902743142144;0.02646897435897436;29
Bandit.bike;52228;959788;0.16280548628428929;0.12304974358974359;93
Bang & Olufsen;10396;190301;0.03240648379052369;0.024397564102564103;84
Bank account;26598;600504;0.08291147132169575;0.07698769230769231;65
Bank holiday (holiday);1188;37873;0.0037032418952618455;0.00485551282051282;8
Bank of America (banking);5400;232470;0.01683291770573566;0.029803846153846153;1
Banking;148816;3472326;0.4638902743142145;0.44517;88
Banksy;6570;226581;0.02048004987531172;0.029048846153846154;4
Banquet;6526;154226;0.0203428927680798;0.019772564102564102;48
Barbecue;71413;1563271;0.22260910224438904;0.20041935897435897;82
Barbell;7043;176473;0.02195448877805486;0.02262474358974359;37
Barbie;20694;622418;0.06450748129675811;0.07979717948717949;14
Barclays;3134;57902;0.00976932668329177;0.007423333333333333;81
Barilla Group;811;19496;0.0025280548628428927;0.0024994871794871793;0
Barnes & Noble (retailer);1399;43634;0.0043609725685785534;0.005594102564102564;9
Barnsco;3876;65540;0.012082294264339152;0.008402564102564103;89
Bars;111435;2834460;0.3473659600997506;0.3633923076923077;70
Baseball;34373;968173;0.10714775561097258;0.12412474358974358;26
Baseball cap;7931;197599;0.024722568578553615;0.025333205128205128;39
Basketball;83875;2075399;0.2614557356608479;0.26607679487179486;68
Basketball players;2228;57406;0.006945137157107232;0.00735974358974359;31
Bass fishing;8228;229340;0.025648379052369077;0.029402564102564102;21
Bass guitar;9918;275250;0.03091645885286783;0.03528846153846154;22
Bathroom;125215;3052965;0.390321072319202;0.39140576923076925;79
Bathtub;47611;1025760;0.1484133416458853;0.1315076923076923;79
Batman Begins (movie);2250;66328;0.007013715710723192;0.008503589743589744;13
Battlefield (series);10406;224532;0.03243765586034913;0.028786153846153847;66
Baume et Mercier;18940;420872;0.05903990024937656;0.05395794871794872;64
BeIN Sports;9135;195170;0.02847568578553616;0.025021794871794872;67
Beach volleyball;5659;151989;0.017640274314214464;0.01948576923076923;26
Beaches;94519;2184323;0.2946352867830424;0.2800414102564103;80
Beams (apparel);9437;276222;0.02941708229426434;0.03541307692307692;15
Beard;24673;559759;0.07691084788029925;0.07176397435897436;63
Beats Electronics;5482;120048;0.017088528678304238;0.01539076923076923;61
Beats Music;2134;46593;0.006652119700748129;0.005973461538461539;60
Beautiful Skin;37972;1088231;0.11836658354114714;0.13951679487179486;24
Beauty;211667;6221232;0.6598098503740648;0.7975938461538462;54
Beauty salons;94779;2958679;0.29544576059850375;0.37931782051282054;18
Bed and breakfast;34061;902463;0.10617518703241895;0.11570038461538462;37
Bedding;90958;2569312;0.28353491271820447;0.32939897435897436;39
Bedroom;110670;3186863;0.34498129675810474;0.4085721794871795;39
Bedroom furniture;80331;2004463;0.25040835411471324;0.2569824358974359;65
Beef;46780;1182677;0.14582294264339152;0.1516252564102564;51
Beefeater Gin;1026;30022;0.0031982543640897755;0.003848974358974359;14
Beer;100385;2464785;0.3129208229426434;0.3159980769230769;74
Beer festival;16635;396502;0.051854738154613465;0.050833589743589744;50
Beer in Belgium (beer);33082;766440;0.10312344139650872;0.09826153846153846;63
Beko;10715;245871;0.03340087281795511;0.03152192307692308;55
Bell & Ross;5104;106611;0.015910224438902745;0.013668076923076923;68
Bellator MMA;2996;93551;0.009339152119700747;0.011993717948717949;9
Belvedere (vodka);3060;66064;0.00953865336658354;0.008469743589743589;62
Ben & Jerry's;2006;71927;0.006253117206982544;0.009221410256410257;3
Ben Affleck;6024;161009;0.018778054862842893;0.020642179487179488;26
Bench press;13343;355274;0.0415928927680798;0.04554794871794872;29
Benefit Cosmetics;5576;229831;0.01738154613466334;0.02946551282051282;1
Bentley;130578;2250161;0.4070386533665835;0.28848217948717947;98
Bergdorf Goodman (retailer);4230;114601;0.013185785536159601;0.014692435897435897;24
Bering;35633;775243;0.11107543640897756;0.0993901282051282;74
Berlin International Film Festival;4543;140706;0.01416147132169576;0.01803923076923077;10
Bershka;23746;812587;0.07402119700748129;0.10417782051282051;5
Bertolli;1589;35446;0.004953241895261845;0.004544358974358975;56
Best Western;1127;35547;0.003513092269326683;0.004557307692307692;8
Bestseller (publishing);14745;497792;0.04596321695760598;0.06381948717948718;5
Bet365;23650;668225;0.0737219451371571;0.08566987179487179;23
Betfair;19142;540858;0.05966957605985038;0.06934076923076923;22
Better Business Bureau;11863;216154;0.03697942643391521;0.027712051282051283;85
Better Homes and Gardens (magazine);51288;1173413;0.15987531172069824;0.1504375641025641;72
Beyoncé;12060;351221;0.03759351620947631;0.04502833333333333;16
Bhutan;768;21325;0.002394014962593516;0.002733974358974359;0
Biathlon;3028;72398;0.009438902743142144;0.009281794871794872;44
Biblical Movies (movies);1725;54309;0.0053771820448877804;0.006962692307692308;8
Bicycle;180671;3829458;0.5631889027431422;0.4909561538461538;96
Big 12 Conference (sports league);4016;74349;0.012518703241895262;0.009531923076923077;81
Big Green Egg;22156;460383;0.0690648379052369;0.05902346153846154;76
Big data;15187;335200;0.047341022443890275;0.04297435897435897;64
Bikini;23275;699246;0.07255299251870324;0.08964692307692308;14
Bill Burr (comedian);1662;42190;0.005180798004987532;0.005408974358974359;33
Bill Gates;1864;43359;0.005810473815461347;0.005558846153846154;48
Billabong (clothing);2635;64597;0.008213840399002494;0.008281666666666666;39
Billie Eilish;11041;216940;0.03441708229426434;0.027812820512820514;78
Billionaire Boys Club (clothing retailer);910;25108;0.0028366583541147134;0.003218974358974359;0
Biodegradable plastic;1917;50974;0.005975685785536159;0.0065351282051282055;26
Biodegradable waste;3305;75284;0.010302369077306733;0.009651794871794872;52
Bioderma;7661;224090;0.02388092269326683;0.02872948717948718;15
Biographical film;10106;296875;0.03150249376558603;0.03806089743589743;15
Biotechnology;23542;643203;0.07338528678304239;0.08246192307692307;28
Biotherm;8808;258766;0.02745635910224439;0.033175128205128204;15
Birchbox;791;30247;0.00246571072319202;0.0038778205128205128;0
Birds;60558;1624380;0.1887718204488778;0.20825384615384615;43
Birkenstock;7490;216588;0.02334788029925187;0.02776769230769231;16
Birra Peroni;8488;158738;0.026458852867830424;0.02035102564102564;82
Birthday;64729;1744322;0.20177369077306734;0.22363102564102563;43
Birthday customs and celebrations (popular culture);1989;72624;0.006200124688279302;0.00931076923076923;3
Birthday in April;13397;753919;0.04176122194513716;0.09665628205128206;0
Birthday in August;14092;768500;0.043927680798004985;0.09852564102564103;0
Birthday in December;13461;731372;0.04196072319201995;0.09376564102564103;0
Birthday in February;12673;691072;0.03950436408977556;0.08859897435897436;0
Birthday in January;14412;823982;0.044925187032418955;0.10563871794871794;0
Birthday in July;14918;782360;0.04650249376558604;0.1003025641025641;0
Birthday in June;13318;752376;0.04151496259351621;0.09645846153846153;0
Birthday in March;13432;767257;0.04187032418952619;0.09836628205128205;0
Birthday in May;13861;773490;0.04320760598503741;0.09916538461538461;0
Birthday in November;12371;684291;0.03856296758104738;0.08772961538461538;0
Birthday in October;13380;744736;0.041708229426433915;0.09547897435897436;0
Birthday in September;13260;735056;0.04133416458852868;0.09423794871794872;0
Black Friday;82635;1976857;0.25759039900249375;0.2534432051282051;74
Black Mirror (TV series);2384;60579;0.00743142144638404;0.007766538461538462;33
Black comedy;11226;352530;0.03499376558603491;0.045196153846153844;9
Black mirror;2388;60404;0.0074438902743142145;0.007744102564102564;34
Blackjack;24731;700836;0.07709164588528679;0.08985076923076923;23
Blade Runner;1327;31863;0.0041365336658354115;0.004085;42
Blake Lively (actor);1168;38744;0.0036408977556109724;0.004967179487179487;6
Blancpain;13166;283728;0.041041147132169574;0.036375384615384615;67
Blaze Grills;26209;458893;0.08169887780548628;0.0588324358974359;91
Bleach (manga);5781;206127;0.018020573566084788;0.026426538461538463;3
Blended whiskey (liquor);7267;191590;0.02265274314214464;0.024562820512820514;29
Blender;9956;224110;0.03103491271820449;0.028732051282051283;58
Blizzard Entertainment;3036;67110;0.009463840399002494;0.008603846153846155;58
Blog;53400;1283914;0.16645885286783044;0.16460435897435896;64
Bloomingdale's (retailer);2664;83137;0.00830423940149626;0.010658589743589743;9
Blouse (apparel);46961;1515839;0.1463871571072319;0.19433833333333334;10
Blue Earth;6082;108998;0.018958852867830424;0.013974102564102564;85
Blue Moon (beer);2874;64198;0.008958852867830424;0.00823051282051282;56
BlueGreen Cafe yard;4063;77285;0.012665211970074813;0.009908333333333333;79
Blues music;33756;1004706;0.10522443890274315;0.12880846153846154;17
Bluetooth;18972;409599;0.05913965087281795;0.05251269230769231;69
BoConcept;25778;665595;0.08035536159600998;0.0853326923076923;39
Board games;65233;1892014;0.20334476309226932;0.24256589743589743;27
Boating;58929;1222844;0.1836938902743142;0.1567748717948718;84
Boats;81164;1754333;0.25300498753117207;0.22491448717948717;85
Bobbejaanland;26295;727447;0.08196695760598503;0.0932624358974359;27
Bobbi brown;1576;70634;0.004912718204488778;0.009055641025641025;0
Body art;30068;891460;0.0937281795511222;0.11428974358974359;17
Bodybuilding;67226;1604446;0.2095573566084788;0.20569820512820514;70
Boho-chic (apparel);6899;247049;0.02150561097256858;0.03167294871794872;3
Bollinger;4358;114053;0.013584788029925188;0.014622179487179487;29
Bollywood movies;32031;925611;0.09984725685785537;0.11866807692307692;21
Bombay Sapphire;7978;175749;0.024869077306733166;0.022531923076923078;61
Bones (TV series);3153;71937;0.0098285536159601;0.009222692307692308;52
Bonprix;7295;274522;0.02274002493765586;0.035195128205128205;2
Book discussion club (clubs);6513;219141;0.020302369077306735;0.028095;5
Bookcase;32308;839406;0.10071072319201994;0.10761615384615385;40
Booking.com;107125;3271747;0.33393079800498754;0.4194547435897436;24
Books (publications);134805;4016551;0.4202150872817955;0.5149424358974359;35
Boots (retailer);1770;52393;0.005517456359102244;0.006717051282051282;13
Bordeaux wine;6836;170538;0.02130922693266833;0.021863846153846154;38
Borussia Dortmund;11938;257477;0.03721321695760599;0.033009871794871797;67
Borussia Mönchengladbach;1407;33406;0.004385910224438903;0.004282820512820513;45
Bose Corporation;4051;87688;0.01262780548628429;0.011242051282051283;62
Bose headphones;4578;104559;0.014270573566084788;0.013405;53
Boston Celtics (basketball team);1930;50451;0.006016209476309227;0.006468076923076923;29
Boston Consulting Group;3510;71426;0.01094139650872818;0.009157179487179487;71
Boston Marathon;4923;124330;0.015346009975062344;0.01593974358974359;35
Botafogo;711;43611;0.0022163341645885285;0.005591153846153846;0
Bottega Veneta;32730;845988;0.10202618453865336;0.10846;41
Boucheron (jewelry);11281;285786;0.035165211970074814;0.03663923076923077;37
Bourbon whiskey;17044;364001;0.053129675810473814;0.04666679487179487;70
Bowers & Wilkins;2582;52042;0.00804862842892768;0.006672051282051282;72
Bowhunting;5229;121057;0.0162998753117207;0.015520128205128205;51
Bowling;14495;350170;0.04518391521197007;0.04489358974358974;47
Boxer Retail;2980;54642;0.00928927680798005;0.007005384615384616;82
Boxing;54086;1371544;0.16859725685785537;0.17583897435897436;52
Boxing News;2573;52391;0.008020573566084788;0.006716794871794871;71
Bracelet;70667;2047357;0.22028366583541148;0.26248166666666667;28
Brahma beer (beer);957;23104;0.0029831670822942644;0.002962051282051282;0
Braided New York Salon;884;21300;0.0027556109725685785;0.0027307692307692306;0
Brand management;19336;527557;0.06027431421446384;0.06763551282051282;27
Brassiere;27882;941162;0.08691396508728179;0.12066179487179488;6
Braun (company);13798;301010;0.04301122194513716;0.03859102564102564;65
Brazilian cuisine;1048;24124;0.0032668329177057355;0.0030928205128205126;50
Brazilian jiu-jitsu;10757;323253;0.03353179551122194;0.041442692307692305;13
Brazilian soccer players (soccer);4890;105964;0.015243142144638403;0.013585128205128204;63
Bread;71905;1985665;0.2241427680798005;0.2545724358974359;39
Breakfast;84956;2491596;0.26482543640897754;0.3194353846153846;29
Breaking Bad;3249;77723;0.010127805486284289;0.00996448717948718;44
Breaking news;56332;1408669;0.1755985037406484;0.18059858974358975;56
Breathing;8720;242752;0.02718204488778055;0.031122051282051283;22
Breeze Urgent Care;1941;35109;0.006050498753117207;0.004501153846153847;83
Breguet (watch);20856;476873;0.06501246882793017;0.0611375641025641;61
Breitling SA;32828;737809;0.10233167082294264;0.09459089743589744;68
Breuninger (retailer);2704;76455;0.008428927680798006;0.009801923076923076;18
Breville;3081;75073;0.009604114713216958;0.00962474358974359;41
BrewDog (beer);5423;122574;0.016904613466334165;0.015714615384615386;55
Brewers Association (professional organization);4886;116018;0.01523067331670823;0.014874102564102563;46
Brewery (manufacturer);49782;1200812;0.15518079800498752;0.15395025641025642;62
Brewing (beer);37305;881389;0.11628740648379052;0.11299858974358974;61
Brico;49666;1035378;0.15481920199501248;0.13274076923076922;82
Brico Dépôt;16452;340037;0.05128428927680798;0.043594487179487176;75
Brides (magazine);3940;97418;0.012281795511221945;0.012489487179487179;38
Bridgestone;18425;319327;0.05743453865336658;0.04093935897435898;90
Britax;3898;188338;0.012150872817955112;0.024145897435897436;0
